"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","slp","dayindex","temp","max","min","dewp","sndp","NUM_REPORTS"
"4161",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.568259385665529,0.49111511717744,0.716572504708098,0.689622641509434,0.742612011439466,0.654634146341463,0,0.409756097560976
"4162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.518771331058021,0.491243883595158,0.748587570621469,0.745283018867924,0.761677788369876,0.690731707317073,0,0.360975609756098
"4163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.37542662116041,0.491372650012877,0.755178907721281,0.69811320754717,0.753098188751192,0.784390243902439,0,0.463414634146341
"4164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.341296928327646,0.491501416430595,0.775894538606403,0.783018867924528,0.801715919923737,0.835121951219512,0,0.224390243902439
"4165",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.380546075085324,0.491630182848313,0.822033898305085,0.792452830188679,0.819828408007626,0.825365853658537,0,0.414634146341463
"4166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.390784982935154,0.491758949266031,0.806967984934087,0.800943396226415,0.810295519542421,0.834146341463415,0,0.648780487804878
"4167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.351535836177473,0.49188771568375,0.823917137476459,0.800943396226415,0.828408007626311,0.865365853658536,0,0.819512195121951
"4168",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.329351535836177,0.492016482101468,0.824858757062147,0.792452830188679,0.868446139180171,0.893658536585366,0,0.609756097560976
"4169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.29863481228669,0.492145248519186,0.882297551789077,0.859433962264151,0.914204003813155,0.919024390243902,0,0.434146341463415
"4170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.255972696245734,0.492274014936904,0.801318267419962,0.819811320754717,0.847473784556721,0.864390243902439,0,0.409756097560976
"4171",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.255972696245734,0.492402781354623,0.758003766478343,0.69811320754717,0.806482364156339,0.824390243902439,0,0.321951219512195
"4172",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.337883959044368,0.492531547772341,0.727871939736346,0.660377358490566,0.782650142993327,0.783414634146342,0,0.31219512195122
"4173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.440273037542662,0.492660314190059,0.785310734463277,0.755660377358491,0.791229742612011,0.764878048780488,0,0.580487804878049
"4174",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.459044368600683,0.492789080607777,0.805084745762712,0.774528301886792,0.819828408007626,0.735609756097561,0,0.478048780487805
"4175",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.394197952218429,0.492917847025496,0.808851224105461,0.774528301886792,0.847473784556721,0.849756097560976,0,0.346341463414634
"4176",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.45221843003413,0.493046613443214,0.818267419962335,0.783018867924528,0.828408007626311,0.781463414634146,0,0.439024390243902
"4177",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.527303754266212,0.493175379860932,0.813559322033898,0.774528301886792,0.810295519542421,0.772682926829268,0,0.463414634146341
"4178",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.498293515358361,0.493304146278651,0.84180790960452,0.859433962264151,0.838894184938036,0.820487804878049,0,0.258536585365854
"4179",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.47952218430034,0.493432912696369,0.839924670433145,0.859433962264151,0.847473784556721,0.84390243902439,0,0.360975609756098
"4180",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.455631399317406,0.493561679114087,0.904896421845574,0.89622641509434,0.924690181124881,0.929756097560976,0,0.629268292682927
"4181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.47952218430034,0.493690445531805,0.855932203389831,0.830188679245283,0.877025738798856,0.837073170731707,0,0.478048780487805
"4182",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.472696245733788,0.493819211949524,0.858757062146893,0.849056603773585,0.857959961868446,0.745365853658537,0,0.673170731707317
"4183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.469283276450513,0.493947978367242,0.885122410546139,0.885849056603774,0.847473784556721,0.798048780487805,0,0.409756097560976
"4184",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.460750853242322,0.49407674478496,0.890772128060264,0.849056603773585,0.914204003813155,0.857560975609756,0,0.365853658536585
"4185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.474402730375427,0.494205511202678,0.823917137476459,0.783018867924528,0.838894184938036,0.759024390243903,0,0.317073170731707
"4186",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.41296928327645,0.494334277620397,0.838983050847458,0.830188679245283,0.828408007626311,0.782439024390244,0,0.424390243902439
"4187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.438566552901023,0.494463044038115,0.87758945386064,0.867924528301887,0.847473784556721,0.769756097560976,0,0.546341463414634
"4188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.431740614334471,0.494591810455833,0.910546139359699,0.877358490566038,0.924690181124881,0.892682926829268,0,0.541463414634146
"4189",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.382252559726963,0.494720576873551,0.897363465160075,0.867924528301887,0.877025738798856,0.919024390243902,0,0.434146341463415
"4190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.435153583617748,0.49484934329127,0.882297551789077,0.849056603773585,0.896091515729266,0.893658536585366,0,0.482926829268293
"4191",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.51023890784983,0.494978109708988,0.80225988700565,0.755660377358491,0.857959961868446,0.799024390243902,0,0.468292682926829
"4192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.513651877133105,0.495106876126706,0.803201506591337,0.792452830188679,0.828408007626311,0.79219512195122,0,0.346341463414634
"4193",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.476109215017065,0.495235642544424,0.854990583804143,0.830188679245283,0.887511916110581,0.817560975609756,0,0.478048780487805
"4194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.488054607508532,0.495364408962143,0.880414312617702,0.867924528301887,0.914204003813155,0.829268292682927,0,0.551219512195122
"4195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.522184300341296,0.495493175379861,0.918079096045198,0.915094339622642,0.914204003813155,0.879024390243902,0,0.624390243902439
"4196",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.482935153583618,0.495621941797579,0.941619585687382,0.89622641509434,0.981887511916111,0.953170731707317,0,0.414634146341463
"4197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.421501706484641,0.495750708215297,0.93879472693032,0.885849056603774,0.981887511916111,0.966829268292683,0,0.48780487804878
"4198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.382252559726963,0.495879474633016,0.948210922787194,0.962264150943396,0.943755958055291,0.942439024390244,0,0.360975609756098
"4199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.353242320819112,0.496008241050734,0.98210922787194,0.970754716981132,0.991420400381316,0.954146341463415,0,0.31219512195122
"4200",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.409556313993175,0.496137007468452,0.912429378531073,0.89622641509434,0.887511916110581,0.906341463414634,0,0.424390243902439
"4201",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.447098976109215,0.49626577388617,0.870056497175141,0.859433962264151,0.875119161105815,0.928780487804878,0,0.48780487804878
"4202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.469283276450513,0.496394540303889,0.870998116760829,0.840566037735849,0.896091515729266,0.92,0,0.6
"4203",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.45221843003413,0.496523306721607,0.865348399246704,0.830188679245283,0.905624404194471,0.913170731707317,0,0.44390243902439
"4204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.406143344709897,0.496652073139325,0.864406779661017,0.819811320754717,0.896091515729266,0.862439024390244,0,0.44390243902439
"4205",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.416382252559727,0.496780839557043,0.857815442561205,0.885849056603774,0.896091515729266,0.844878048780488,0,0.497560975609756
"4206",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.414675767918089,0.496909605974762,0.885122410546139,0.859433962264151,0.914204003813155,0.945365853658537,0,0.390243902439024
"4207",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.459044368600683,0.49703837239248,0.87758945386064,0.830188679245283,0.924690181124881,0.928780487804878,0,0.385365853658537
"4208",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.518771331058021,0.497167138810198,0.880414312617702,0.877358490566038,0.857959961868446,0.863414634146341,0,0.609756097560976
"4209",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.525597269624573,0.497295905227917,0.901129943502825,0.877358490566038,0.905624404194471,0.909268292682927,0,0.478048780487805
"4210",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.494880546075086,0.497424671645635,0.912429378531073,0.877358490566038,0.933269780743565,0.933658536585366,0,0.692682926829268
"4211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.390784982935154,0.497553438063353,0.934086629001883,0.89622641509434,0.973307912297426,0.947317073170732,0,0.370731707317073
"4212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.341296928327646,0.497682204481071,0.887005649717514,0.867924528301887,0.909437559580553,0.910243902439025,0,0.365853658536585
"4213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.445392491467576,0.49781097089879,0.84180790960452,0.792452830188679,0.868446139180171,0.878048780487805,0,0.395121951219512
"4214",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.457337883959044,0.497939737316508,0.853107344632768,0.811320754716981,0.877025738798856,0.893658536585366,0,0.4
"4215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.392491467576792,0.498068503734226,0.866290018832392,0.819811320754717,0.905624404194471,0.928780487804878,0,0.565853658536585
"4216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.344709897610921,0.498197270151944,0.858757062146893,0.830188679245283,0.875119161105815,0.907317073170732,0,0.51219512195122
"4217",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.339590443686007,0.498326036569663,0.826741996233522,0.774528301886792,0.868446139180171,0.900487804878049,0,0.224390243902439
"4218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.290102389078499,0.498454802987381,0.813559322033898,0.792452830188679,0.838894184938036,0.861463414634146,0,0.273170731707317
"4219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.368600682593856,0.498583569405099,0.795668549905838,0.755660377358491,0.801715919923737,0.775609756097561,0,0.248780487804878
"4220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.455631399317406,0.498712335822817,0.7984934086629,0.783018867924528,0.782650142993327,0.75609756097561,0,0.302439024390244
"4221",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.469283276450513,0.498841102240536,0.817325800376648,0.792452830188679,0.828408007626311,0.786341463414634,0,0.35609756097561
"4222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.411262798634811,0.498969868658254,0.821092278719397,0.811320754716981,0.847473784556721,0.841951219512195,0,0.478048780487805
"4223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.438566552901023,0.499098635075972,0.768361581920904,0.726415094339623,0.819828408007626,0.842926829268293,0,0.448780487804878
"4224",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.47952218430034,0.49922740149369,0.782485875706215,0.774528301886792,0.772163965681602,0.790243902439024,0,0.268292682926829
"4225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.498293515358361,0.499356167911409,0.82015065913371,0.800943396226415,0.810295519542421,0.777560975609756,0,0.302439024390244
"4226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.513651877133105,0.499484934329127,0.832391713747646,0.800943396226415,0.828408007626311,0.818536585365854,0,0.331707317073171
"4227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.470989761092149,0.499613700746845,0.853107344632768,0.819811320754717,0.887511916110581,0.857560975609756,0,0.375609756097561
"4228",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.424914675767918,0.499742467164563,0.848399246704331,0.830188679245283,0.847473784556721,0.828292682926829,0,0.48780487804878
"4229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.430034129692832,0.499871233582282,0.837099811676083,0.811320754716981,0.857959961868446,0.889756097560976,0,0.385365853658537
"4230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.459044368600683,0.5,0.822033898305085,0.783018867924528,0.857959961868446,0.834146341463415,0,0.531707317073171
"4231",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.506825938566553,0.500128766417718,0.801318267419962,0.792452830188679,0.791229742612011,0.8,0,0.346341463414634
"4232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.45221843003413,0.500257532835437,0.785310734463277,0.745283018867924,0.838894184938036,0.844878048780488,0,0.224390243902439
"4233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.308873720136518,0.500386299253155,0.866290018832392,0.877358490566038,0.877025738798856,0.902439024390244,0,0.180487804878049
"4234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.476190476190476,0.419795221843002,0.500515065670873,0.822033898305085,0.840566037735849,0.828408007626311,0.79609756097561,0,0.229268292682927
"4235",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.476190476190476,0.498293515358361,0.500643832088591,0.801318267419962,0.800943396226415,0.791229742612011,0.807804878048781,0,0.317073170731707
"4236",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.476190476190476,0.440273037542662,0.50077259850631,0.829566854990584,0.800943396226415,0.847473784556721,0.858536585365854,0,0.434146341463415
"4237",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476190476190476,0.445392491467576,0.500901364924028,0.790960451977401,0.745283018867924,0.791229742612011,0.774634146341463,0,0.536585365853659
"4238",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.476190476190476,0.484641638225256,0.501030131341746,0.787193973634651,0.755660377358491,0.791229742612011,0.786341463414634,0,0.370731707317073
"4239",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0.515358361774744,0.501158897759464,0.797551789077213,0.764150943396226,0.819828408007626,0.769756097560976,0,0.258536585365854
"4240",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476190476190476,0.472696245733788,0.501287664177183,0.836158192090395,0.849056603773585,0.828408007626311,0.835121951219512,0,0.35609756097561
"4241",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.476190476190476,0.441979522184301,0.501416430594901,0.916195856873823,0.904716981132076,0.914204003813155,0.920975609756098,0,0.585365853658537
"4242",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.476190476190476,0.419795221843002,0.501545197012619,0.937853107344633,0.904716981132076,0.962821734985701,0.911219512195122,0,0.492682926829268
"4243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.476190476190476,0.41296928327645,0.501673963430337,0.884180790960452,0.859433962264151,0.896091515729266,0.909268292682927,0,0.497560975609756
"4244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.476190476190476,0.430034129692832,0.501802729848056,0.782485875706215,0.716037735849057,0.828408007626311,0.815609756097561,0,0.434146341463415
"4245",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.476190476190476,0.529010238907851,0.501931496265774,0.703389830508475,0.660377358490566,0.715919923736892,0.703414634146341,0,0.365853658536585
"4246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.476190476190476,0.578498293515359,0.502060262683492,0.702448210922787,0.641509433962264,0.753098188751192,0.680975609756098,0,0.263414634146341
"4247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.476190476190476,0.578498293515359,0.50218902910121,0.729755178907721,0.679245283018868,0.761677788369876,0.692682926829268,0,0.209756097560976
"4248",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.476190476190476,0.535836177474403,0.502317795518929,0.750470809792844,0.716037735849057,0.791229742612011,0.742439024390244,0,0.239024390243902
"4249",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.476190476190476,0.460750853242322,0.502446561936647,0.749529190207156,0.69811320754717,0.801715919923737,0.837073170731707,0,0.282926829268293
"4250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.476190476190476,0.484641638225256,0.502575328354365,0.757062146892655,0.734905660377358,0.761677788369876,0.827317073170732,0,0.439024390243902
"4251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.476190476190476,0.491467576791809,0.502704094772083,0.791902071563088,0.800943396226415,0.782650142993327,0.818536585365854,0,0.541463414634146
"4252",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.476190476190476,0.464163822525597,0.502832861189802,0.825800376647834,0.830188679245283,0.819828408007626,0.818536585365854,0,0.380487804878049
"4253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.476190476190476,0.404436860068259,0.50296162760752,0.805084745762712,0.774528301886792,0.828408007626311,0.783414634146342,0,0.351219512195122
"4254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.476190476190476,0.494880546075086,0.503090394025238,0.682674199623352,0.631132075471698,0.742612011439466,0.729756097560976,0,0.146341463414634
"4255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.476190476190476,0.680887372013651,0.503219160442956,0.615819209039548,0.585849056603774,0.630123927550048,0.564878048780488,0,0.190243902439024
"4256",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.476190476190476,0.703071672354951,0.503347926860675,0.629943502824859,0.575471698113208,0.667302192564347,0.609756097560976,0,0.336585365853659
"4257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.476190476190476,0.660409556313995,0.503476693278393,0.689265536723164,0.670754716981132,0.705433746425167,0.655609756097561,0,0.278048780487805
"4258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.476190476190476,0.604095563139932,0.503605459696111,0.688323917137476,0.622641509433962,0.742612011439466,0.729756097560976,0,0.434146341463415
"4259",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.476190476190476,0.459044368600683,0.50373422611383,0.739171374764595,0.660377358490566,0.801715919923737,0.829268292682927,0,0.336585365853659
"4260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.476190476190476,0.505119453924914,0.503862992531548,0.716572504708098,0.726415094339623,0.715919923736892,0.759024390243903,0,0.307317073170732
"4261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.476190476190476,0.45221843003413,0.503991758949266,0.750470809792844,0.69811320754717,0.782650142993327,0.740487804878049,0,0.317073170731707
"4262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.476190476190476,0.530716723549487,0.504120525366984,0.678907721280603,0.65,0.715919923736892,0.695609756097561,0,0.351219512195122
"4263",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.476190476190476,0.539249146757678,0.504249291784703,0.652542372881356,0.604716981132075,0.667302192564347,0.681951219512195,0,0.258536585365854
"4264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.476190476190476,0.494880546075086,0.504378058202421,0.654425612052731,0.613207547169811,0.696854146806482,0.711219512195122,0,0.409756097560976
"4265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.476190476190476,0.447098976109215,0.504506824620139,0.672316384180791,0.631132075471698,0.715919923736892,0.743414634146341,0,0.380487804878049
"4266",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.476190476190476,0.313993174061434,0.504635591037857,0.668549905838041,0.609433962264151,0.720686367969495,0.743414634146341,0,0.292682926829268
"4267",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.476190476190476,0.313993174061434,0.504764357455576,0.65819209039548,0.613207547169811,0.715919923736892,0.746341463414634,0,0.185365853658537
"4268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.476190476190476,0.36518771331058,0.504893123873294,0.667608286252354,0.622641509433962,0.715919923736892,0.761951219512195,0,0.131707317073171
"4269",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.476190476190476,0.346416382252559,0.505021890291012,0.674199623352166,0.641509433962264,0.696854146806482,0.752195121951219,0,0.258536585365854
"4270",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.476190476190476,0.428327645051194,0.50515065670873,0.632768361581921,0.604716981132075,0.696854146806482,0.655609756097561,0,0.278048780487805
"4271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.476190476190476,0.629692832764506,0.505279423126449,0.595103578154426,0.54622641509434,0.630123927550048,0.628292682926829,0,0.463414634146341
"4272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.476190476190476,0.643344709897613,0.505408189544167,0.612994350282486,0.631132075471698,0.600571973307912,0.623414634146341,0,0.44390243902439
"4273",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.476190476190476,0.604095563139932,0.505536955961885,0.664783427495292,0.679245283018868,0.638703527168732,0.649756097560976,0,0.185365853658537
"4274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.476190476190476,0.643344709897613,0.505665722379603,0.677024482109228,0.716037735849057,0.648236415633937,0.694634146341463,0,0.229268292682927
"4275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.476190476190476,0.626279863481228,0.505794488797322,0.733521657250471,0.774528301886792,0.705433746425167,0.711219512195122,0,0.204878048780488
"4276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.476190476190476,0.622866894197953,0.50592325521504,0.757062146892655,0.783018867924528,0.742612011439466,0.720975609756098,0,0.268292682926829
"4277",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.476190476190476,0.636518771331058,0.506052021632758,0.791902071563088,0.811320754716981,0.772163965681602,0.736585365853659,0,0.326829268292683
"4278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.476190476190476,0.646757679180886,0.506180788050476,0.804143126177025,0.792452830188679,0.791229742612011,0.753170731707317,0,0.4
"4279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.476190476190476,0.667235494880546,0.506309554468195,0.775894538606403,0.774528301886792,0.742612011439466,0.724878048780488,0,0.580487804878049
"4280",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.476190476190476,0.593856655290103,0.506438320885913,0.756120527306968,0.745283018867924,0.761677788369876,0.733658536585366,0,0.380487804878049
"4281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.476190476190476,0.494880546075086,0.506567087303631,0.773069679849341,0.755660377358491,0.761677788369876,0.747317073170732,0,0.31219512195122
"4282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.476190476190476,0.394197952218429,0.50669585372135,0.758003766478343,0.745283018867924,0.753098188751192,0.737560975609756,0,0.341463414634146
"4283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.476190476190476,0.257679180887371,0.506824620139068,0.714689265536723,0.689622641509434,0.755004766444233,0.776585365853658,0,0.239024390243902
"4284",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.476190476190476,0.247440273037543,0.506953386556786,0.64406779661017,0.594339622641509,0.675881792183031,0.667317073170732,0,0.31219512195122
"4285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.476190476190476,0.368600682593856,0.507082152974504,0.63653483992467,0.594339622641509,0.656816015252622,0.602926829268293,0,0.395121951219512
"4286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.476190476190476,0.395904436860068,0.507210919392223,0.643126177024482,0.585849056603774,0.686367969494757,0.619512195121951,0,0.375609756097561
"4287",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.476190476190476,0.419795221843002,0.507339685809941,0.588512241054614,0.556603773584906,0.590085795996187,0.55609756097561,0,0.278048780487805
"4288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.476190476190476,0.40273037542662,0.507468452227659,0.565913370998117,0.528301886792453,0.590085795996187,0.595121951219512,0,0.28780487804878
