"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","dayindex","temp","dewp","max","min","fog","NUM_REPORTS"
"7130",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,0.884367756889003,0.573529411764706,0.538461538461538,0.570029382957885,0.573835480673935,0,0.269571639586411
"7131",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,0.884496523306722,0.56764705882353,0.593256059009484,0.548481880509305,0.595639246778989,0,0.281388478581979
"7132",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,0.88462528972444,0.550980392156863,0.554267650158061,0.471106758080313,0.615460852329039,0,0.307237813884786
"7133",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,0.884754056142158,0.531372549019608,0.599578503688093,0.460333006856024,0.564915758176412,0,0.165435745937962
"7134",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,0.884882822559876,0.584313725490196,0.632244467860906,0.559255631733595,0.615460852329039,0,0.270310192023634
"7135",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,0.885011588977595,0.569607843137255,0.624868282402529,0.528893241919687,0.595639246778989,0,0.239290989660266
"7136",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,0.885140355395313,0.505882352941176,0.579557428872497,0.451518119490695,0.545094152626363,0,0.221565731166913
"7137",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,0.885269121813031,0.468627450980392,0.53740779768177,0.400587659157689,0.506442021803766,0,0.179468242245199
"7138",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,0.885397888230749,0.444117647058824,0.535300316122234,0.400587659157689,0.495540138751239,1,0.187592319054653
"7139",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,0.885526654648468,0.415686274509804,0.435194942044257,0.431929480901077,0.426164519326065,0,0.385524372230428
"7140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,0.885655421066186,0.47843137254902,0.511064278187566,0.422135161606268,0.535183349851338,0,0.242983751846381
"7141",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,0.885784187483904,0.487254901960784,0.479452054794521,0.510284035259549,0.484638255698712,0,0.285081240768095
"7142",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,0.885912953901623,0.56764705882353,0.545837723919916,0.510284035259549,0.615460852329039,0,0.248892171344165
"7143",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,0.886041720319341,0.474509803921569,0.445732349841939,0.440744368266406,0.506442021803766,0,0.222304283604136
"7144",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,0.886170486737059,0.492156862745098,0.445732349841939,0.548481880509305,0.484638255698712,0,0.240768094534712
"7145",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,0.886299253154777,0.387254901960784,0.366701791359326,0.365328109696376,0.426164519326065,0,0.242245199409158
"7146",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,0.886428019572496,0.332352941176471,0.263435194942044,0.305582761998041,0.34786917740337,0,0.25480059084195
"7147",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,0.886556785990214,0.432352941176471,0.364594309799789,0.451518119490695,0.45589692765114,0,0.276957163958641
"7148",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,0.886685552407932,0.503921568627451,0.513171759747102,0.422135161606268,0.554013875123885,0,0.234121122599705
"7149",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,0.88681431882565,0.390196078431372,0.449947312961012,0.382957884427032,0.388503468780971,1,0.117429837518464
"7150",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,0.886943085243369,0.237254901960784,0.197049525816649,0.20666013712047,0.267591674925669,0,0.156573116691285
"7151",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,0.887071851661087,0.26078431372549,0.219178082191781,0.237022526934378,0.297324083250743,0,0.179468242245199
"7152",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,0.887200618078805,0.369607843137255,0.39304531085353,0.305582761998041,0.426164519326065,0,0.179468242245199
"7153",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,0.887329384496523,0.370588235294118,0.394099051633298,0.352595494613124,0.395441030723489,0,0.311669128508124
"7154",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,0.887458150914242,0.431372549019608,0.466807165437302,0.393731635651322,0.464816650148662,0,0.242983751846381
"7155",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,0.88758691733196,0.426470588235294,0.459430979978925,0.393731635651322,0.464816650148662,0,0.270310192023634
"7156",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,0.887715683749678,0.462745098039216,0.534246575342466,0.393731635651322,0.535183349851338,0,0.257016248153619
"7157",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,0.887844450167396,0.466666666666667,0.52581664910432,0.382957884427032,0.535183349851338,0,0.259231905465288
"7158",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,0.887973216585115,0.507843137254902,0.575342465753425,0.460333006856024,0.564915758176412,0,0.290989660265879
"7159",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,0.888101983002833,0.559803921568627,0.621707060063224,0.528893241919687,0.595639246778989,0,0.241506646971935
"7160",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,0.888230749420551,0.455882352941176,0.464699683877766,0.440744368266406,0.495540138751239,0,0.289512555391433
"7161",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,0.888359515838269,0.408823529411765,0.449947312961012,0.382957884427032,0.445986124876115,0,0.271048744460857
"7162",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,0.888488282255988,0.477450980392157,0.503688092729189,0.471106758080313,0.506442021803766,0,0.268094534711965
"7163",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,0.888617048673706,0.537254901960784,0.566912539515279,0.520078354554358,0.554013875123885,0,0.265140324963072
"7164",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,0.888745815091424,0.503921568627451,0.550052687038988,0.471106758080313,0.506442021803766,0,0.253323485967504
"7165",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,0.888874581509142,0.540196078431373,0.596417281348788,0.539666993143977,0.545094152626363,0,0.223042836041359
"7166",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,0.889003347926861,0.436274509803922,0.443624868282402,0.363369245837414,0.495540138751239,0,0.127769571639586
"7167",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,0.889132114344579,0.455882352941176,0.535300316122234,0.372184133202742,0.526263627353816,0,0.231905465288035
"7168",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,0.889260880762297,0.468627450980392,0.542676501580611,0.382957884427032,0.535183349851338,0,0.242245199409158
"7169",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0.889389647180015,0.488235294117647,0.576396206533193,0.40254652301665,0.545094152626363,0,0.286558345642541
"7170",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0.889518413597734,0.417647058823529,0.461538461538462,0.352595494613124,0.484638255698712,0,0.276218611521418
"7171",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.889647180015452,0.419607843137255,0.456269757639621,0.372184133202742,0.475718533201189,0,0.26218611521418
"7172",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.88977594643317,0.459803921568627,0.478398314014752,0.41332027424094,0.495540138751239,0,0.303545051698671
"7173",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,0.889904712850888,0.451960784313725,0.47418335089568,0.431929480901077,0.45589692765114,0,0.269571639586411
"7174",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,0.890033479268607,0.475490196078431,0.487881981032666,0.422135161606268,0.495540138751239,0,0.29615952732644
"7175",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,0.890162245686325,0.404901960784314,0.425711275026343,0.363369245837414,0.426164519326065,0,0.269571639586411
"7176",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0.890291012104043,0.482352941176471,0.510010537407798,0.453476983349657,0.526263627353816,0,0.248153618906942
"7177",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0.890419778521762,0.553921568627451,0.64172813487882,0.460333006856024,0.554013875123885,0,0.273264401772526
"7178",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.89054854493948,0.318627450980392,0.318229715489989,0.352595494613124,0.32804757185332,0,0.251107828655835
"7179",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.890677311357198,0.279411764705882,0.266596417281349,0.226248775710088,0.317145688800793,0,0.200147710487445
"7180",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,0.890806077774916,0.386274509803922,0.380400421496312,0.431929480901077,0.375619425173439,0,0.237075332348597
"7181",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,0.890934844192635,0.480392156862745,0.469968387776607,0.422135161606268,0.545094152626363,0,0.292466765140325
"7182",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,0.891063610610353,0.426470588235294,0.47418335089568,0.382957884427032,0.475718533201189,0,0.256277695716396
"7183",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0.891192377028071,0.334313725490196,0.338250790305585,0.264446620959843,0.370664023785927,0,0.236336779911374
"7184",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0.891321143445789,0.363725490196078,0.408851422550053,0.284035259549461,0.42418235877106,0,0.213441654357459
"7185",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.891449909863508,0.351960784313726,0.378292939936776,0.284035259549461,0.375619425173439,0,0.247415066469719
"7186",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.891578676281226,0.3,0.24868282402529,0.264446620959843,0.306243805748266,0,0.234859675036928
"7187",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,0.891707442698944,0.329411764705882,0.280295047418335,0.343780607247796,0.336967294350842,0,0.257016248153619
"7188",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,0.891836209116662,0.398039215686275,0.43940990516333,0.382957884427032,0.417244796828543,0,0.28877400295421
"7189",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,0.891964975534381,0.473529411764706,0.479452054794521,0.460333006856024,0.495540138751239,0,0.304283604135894
"7190",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0.892093741952099,0.487254901960784,0.494204425711275,0.501469147894221,0.495540138751239,0,0.25480059084195
"7191",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0.892222508369817,0.51078431372549,0.51422550052687,0.501469147894221,0.535183349851338,0,0.261447562776957
"7192",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.892351274787535,0.491176470588235,0.544783983140148,0.520078354554358,0.45589692765114,1,0.213441654357459
"7193",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.892480041205254,0.569607843137255,0.600632244467861,0.578844270323213,0.573835480673935,0,0.129985228951256
"7194",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,0.892608807622972,0.643137254901961,0.69336143308746,0.589618021547503,0.684836471754212,0,0.202363367799114
"7195",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,0.89273757404069,0.466666666666667,0.517386722866175,0.520078354554358,0.506442021803766,0,0.264401772525849
"7196",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,0.892866340458408,0.444117647058824,0.508956796628029,0.431929480901077,0.475718533201189,0,0.224519940915805
"7197",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0.892995106876127,0.623529411764706,0.715489989462592,0.548481880509305,0.634291377601586,0,0.261447562776957
"7198",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0.893123873293845,0.473529411764706,0.53740779768177,0.510284035259549,0.475718533201189,0,0.207533234859675
"7199",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.893252639711563,0.362745098039216,0.394099051633298,0.284035259549461,0.437066402378593,0,0.158050221565731
"7200",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.893510172547,0.506862745098039,0.505795574288725,0.460333006856024,0.545094152626363,0,0.222304283604136
"7201",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.893638938964718,0.479411764705882,0.526870389884089,0.431929480901077,0.535183349851338,0,0.267355982274741
"7202",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.893767705382436,0.416666666666667,0.446786090621707,0.333986287952987,0.477700693756194,1,0.223781388478582
"7203",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.893896471800155,0.407843137254902,0.433087460484721,0.40254652301665,0.426164519326065,0,0.212703101920236
"7204",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.894025238217873,0.426470588235294,0.406743940990516,0.393731635651322,0.437066402378593,0,0.262924667651403
"7205",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.894154004635591,0.433333333333333,0.408851422550053,0.393731635651322,0.45589692765114,0,0.215657311669129
"7206",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.894282771053309,0.333333333333333,0.272918861959958,0.343780607247796,0.34786917740337,0,0.230428360413589
"7207",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.894411537471028,0.426470588235294,0.407797681770285,0.471106758080313,0.395441030723489,1,0.219350073855244
"7208",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.894540303888746,0.547058823529412,0.636459430979979,0.471106758080313,0.566897918731417,1,0.213441654357459
"7209",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.894669070306464,0.447058823529412,0.543730242360379,0.372184133202742,0.484638255698712,1,0.166174298375185
"7210",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.894797836724182,0.370588235294118,0.433087460484721,0.294809010773751,0.426164519326065,1,0.17725258493353
"7211",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.894926603141901,0.41078431372549,0.467860906217071,0.314397649363369,0.484638255698712,1,0.232644017725259
"7212",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.895055369559619,0.45,0.512118018967334,0.40254652301665,0.515361744301288,0,0.241506646971935
"7213",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.895184135977337,0.419607843137255,0.501580611169652,0.34769833496572,0.464816650148662,1,0.234859675036928
"7214",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.895312902395055,0.347058823529412,0.34668071654373,0.343780607247796,0.34786917740337,0,0.250369276218612
"7215",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.895441668812774,0.307843137254902,0.29504741833509,0.255631733594515,0.34786917740337,1,0.181683899556869
"7216",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.895570435230492,0.394117647058824,0.466807165437302,0.34769833496572,0.34786917740337,1,0.167651403249631
"7217",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.89569920164821,0.191176470588235,0.19072708113804,0.176297747306562,0.20812685827552,1,0.124076809453471
"7218",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.895827968065928,0.316666666666667,0.327713382507903,0.294809010773751,0.34786917740337,1,0.209748892171344
"7219",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.895956734483647,0.322549019607843,0.341412012644889,0.284035259549461,0.34786917740337,0,0.183899556868538
"7220",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.896085500901365,0.367647058823529,0.383561643835616,0.325171400587659,0.417244796828543,0,0.220088626292467
"7221",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.896214267319083,0.409803921568627,0.457323498419389,0.325171400587659,0.475718533201189,1,0.189807976366322
"7222",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.896343033736801,0.445098039215686,0.544783983140148,0.363369245837414,0.515361744301288,1,0.23781388478582
"7223",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.89647180015452,0.425490196078431,0.528977871443625,0.352595494613124,0.506442021803766,1,0.242245199409158
"7224",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.896600566572238,0.406862745098039,0.482613277133825,0.314397649363369,0.464816650148662,1,0.200147710487445
"7225",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.896729332989956,0.396078431372549,0.461538461538462,0.333986287952987,0.45589692765114,0,0.267355982274741
"7226",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.896858099407674,0.412745098039216,0.459430979978925,0.325171400587659,0.495540138751239,1,0.255539143279173
"7227",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.896986865825393,0.401960784313726,0.438356164383562,0.314397649363369,0.475718533201189,1,0.210487444608567
"7228",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.897115632243111,0.411764705882353,0.428872497365648,0.314397649363369,0.484638255698712,1,0.209748892171344
"7229",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.897244398660829,0.420588235294118,0.466807165437302,0.343780607247796,0.484638255698712,1,0.275480059084195
"7230",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.897501931496266,0.5,0.508956796628029,0.510284035259549,0.515361744301288,0,0.244460856720827
"7231",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.897630697913984,0.47843137254902,0.51422550052687,0.440744368266406,0.475718533201189,0,0.302067946824224
"7232",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.897759464331702,0.447058823529412,0.475237091675448,0.372184133202742,0.495540138751239,0,0.231905465288035
"7233",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.897888230749421,0.385294117647059,0.374077976817703,0.294809010773751,0.445986124876115,1,0.219350073855244
"7234",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.898016997167139,0.37156862745098,0.423603793466807,0.284035259549461,0.445986124876115,1,0.162481536189069
"7235",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.898145763584857,0.382352941176471,0.36986301369863,0.343780607247796,0.395441030723489,1,0.265140324963072
"7236",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.898274530002575,0.392156862745098,0.396206533192835,0.325171400587659,0.445986124876115,1,0.214180206794682
"7237",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.898403296420294,0.384313725490196,0.42781875658588,0.343780607247796,0.406342913776016,1,0.168389955686854
"7238",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.898532062838012,0.404901960784314,0.461538461538462,0.333986287952987,0.442021803766105,1,0.217872968980798
"7239",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.89866082925573,0.390196078431372,0.41622760800843,0.325171400587659,0.445986124876115,0,0.227474150664697
"7240",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.898789595673448,0.380392156862745,0.400421496311907,0.333986287952987,0.417244796828543,1,0.217134416543575
"7241",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.898918362091167,0.331372549019608,0.389884088514225,0.305582761998041,0.286422200198216,1,0.157311669128508
"7242",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.899047128508885,0.152941176470588,0.119072708113804,0.118511263467189,0.169474727452924,0,0.185376661742984
"7243",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.899175894926603,0.273529411764706,0.27186512118019,0.305582761998041,0.238850346878097,1,0.192762186115214
"7244",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.899304661344321,0.382352941176471,0.399367755532139,0.41332027424094,0.356788899900892,0,0.209748892171344
"7245",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.89943342776204,0.425490196078431,0.458377239199157,0.372184133202742,0.464816650148662,1,0.196454948301329
"7246",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.899562194179758,0.450980392156863,0.501580611169652,0.363369245837414,0.515361744301288,1,0.245937961595273
"7247",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.899690960597476,0.337254901960784,0.267650158061117,0.314397649363369,0.34786917740337,0,0.181683899556869
"7248",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.899819727015194,0.284313725490196,0.161222339304531,0.226248775710088,0.286422200198216,0,0.197193500738552
"7249",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.899948493432913,0.305882352941176,0.223393045310854,0.343780607247796,0.297324083250743,0,0.23781388478582
"7250",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.900077259850631,0.441176470588235,0.380400421496312,0.471106758080313,0.437066402378593,0,0.258493353028065
"7251",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0.900206026268349,0.503921568627451,0.458377239199157,0.528893241919687,0.506442021803766,0,0.240029542097489
"7252",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0.900334792686067,0.497058823529412,0.489989462592202,0.471106758080313,0.554013875123885,1,0.196454948301329
"7253",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0.900463559103786,0.46078431372549,0.508956796628029,0.372184133202742,0.506442021803766,1,0.134416543574594
"7254",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,0.900592325521504,0.397058823529412,0.463645943097998,0.312438785504407,0.45589692765114,1,0.197193500738552
"7255",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,0.900721091939222,0.356862745098039,0.321390937829294,0.284035259549461,0.417244796828543,1,0.1698670605613
"7256",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,0.900849858356941,0.322549019607843,0.269757639620653,0.275220372184133,0.356788899900892,0,0.238552437223043
"7257",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,0.900978624774659,0.33921568627451,0.233930453108535,0.325171400587659,0.336967294350842,0,0.18685376661743
"7258",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,0.901107391192377,0.484313725490196,0.461538461538462,0.548481880509305,0.475718533201189,0,0.301329394387001
"7259",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2020,0.901236157610095,0.536274509803922,0.538461538461538,0.501469147894221,0.526263627353816,0,0.197193500738552
"7260",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,0.901364924027814,0.475490196078431,0.488935721812434,0.471106758080313,0.495540138751239,0,0.223042836041359
"7261",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,0.901493690445532,0.499019607843137,0.456269757639621,0.460333006856024,0.535183349851338,1,0.213441654357459
"7262",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,0.90162245686325,0.503921568627451,0.444678609062171,0.490695396669932,0.506442021803766,0,0.187592319054653
"7263",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2020,0.901751223280968,0.445098039215686,0.441517386722866,0.422135161606268,0.495540138751239,1,0.274741506646972
"7264",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,0.901879989698687,0.434313725490196,0.40463645943098,0.490695396669932,0.406342913776016,0,0.18685376661743
"7265",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,0.902008756116405,0.579411764705882,0.429926238145416,0.627815866797258,0.573835480673935,0,0.224519940915805
"7266",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2020,0.902137522534123,0.62156862745098,0.589041095890411,0.589618021547503,0.643211100099108,1,0.175036927621861
"7267",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,0.902266288951841,0.52156862745098,0.592202318229715,0.520078354554358,0.535183349851338,1,0.1698670605613
"7268",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,0.90239505536956,0.468627450980392,0.505795574288725,0.41332027424094,0.515361744301288,1,0.189069423929099
"7269",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,0.902523821787278,0.52843137254902,0.544783983140148,0.528893241919687,0.535183349851338,0,0.220088626292467
"7270",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2020,0.902652588204996,0.516666666666667,0.46259220231823,0.520078354554358,0.515361744301288,1,0.251846381093058
"7271",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,0.902781354622714,0.470588235294118,0.406743940990516,0.422135161606268,0.506442021803766,1,0.209010339734121
"7272",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,0.902910121040433,0.437254901960784,0.445732349841939,0.363369245837414,0.506442021803766,1,0.189807976366322
"7273",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2020,0.903038887458151,0.444117647058824,0.499473129610116,0.382957884427032,0.495540138751239,1,0.144756277695716
"7274",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,0.903167653875869,0.48921568627451,0.488935721812434,0.451518119490695,0.545094152626363,1,0.177991137370753
"7275",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020,0.903296420293587,0.496078431372549,0.493150684931507,0.422135161606268,0.554013875123885,1,0.144017725258493
