"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","temp","dewp","max","min","NUM_REPORTS"
"239",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.8,65.4,87.1,64.9,108
"240",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80.8,69.8,89.1,64.9,147
"241",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82.2,69,91.9,73,117
"242",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.9,67.6,93,73,127
"243",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,76.9,66.9,93,72,114
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76.9,66.5,87.1,72,137
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82.8,65.7,93.9,73,159
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83.6,66.9,93.9,73.9,160
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80,69.1,90,73.9,106
"248",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72.4,61.2,88,68,103
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,66.6,56.2,78.1,59,108
"250",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,63.4,56,77,59,111
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59.2,46,69.1,54,134
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,60.3,44,71.1,50,133
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,67.4,47.9,82.9,50,124
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73.7,52,84,55.9,100
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73.5,51.3,84,61,99
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,75,58,87.1,61,109
"257",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,74.2,66.4,87.1,66,110
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,66.8,56.8,79,59,134
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,62.4,48.6,72,53.1,141
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,64.5,48.8,73,53.1,119
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,67.8,50.7,81,55.9,122
"262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.6,51,81,57,119
"263",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,69.7,55.7,80.1,61,91
"264",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,69.6,57.8,78.1,62.1,111
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,69.2,57.5,75.9,61,125
"266",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.1,58.7,75.9,61,128
"267",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,72.4,62.9,81,66.9,98
"268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,67.6,58.6,81,60.1,86
"269",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59.2,44.2,72,55.9,85
"270",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57.4,41.3,63,54,107
"271",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,56.6,40,62.1,53.1,88
"272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,52.9,39.1,59,50,102
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,53.4,46.3,60.1,48.9,117
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,58.4,53.2,61,51.1,90
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,60.8,54.1,68,57,90
"276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,62.3,53.8,73,55.9,93
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64.5,52.1,79,55,94
"278",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,62,50.4,79,55,109
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,55.6,42.6,66.9,45,120
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,63.3,45.4,80.1,45,139
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,68.2,47.1,80.1,53.1,117
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,57.5,40.5,77,51.1,106
"283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,54.4,38.7,64.9,45,98
"284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57.3,35.1,71.1,45,84
"285",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,51.1,28.9,71.1,44.1,99
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44.8,21.5,55.9,36,108
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.8,26.9,61,35.1,147
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,57.7,29,73.9,35.1,108
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65,36.3,77,46.9,98
"290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66.2,49.5,77,55,115
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,61.2,48.1,77,55.9,99
"292",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,57.4,43.2,64,54,79
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,63.8,56.7,68,54,124
"294",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52.8,38.1,68,42.1,129
"295",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,52.2,37.6,63,42.1,106
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54.7,41.5,62.1,42.1,95
"297",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,53.8,49.5,57.9,46,92
"298",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42.2,31.5,57.9,37.9,88
"299",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.9,35.8,57,37,93
"300",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48.8,41,57,37,124
"301",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,54.7,42.9,64.9,46,144
"302",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60.3,43.2,73.9,46,127
"303",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,49,73.9,50,119
"304",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60.3,53.5,73,50,107
"305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,65.6,56.2,73,50,111
"306",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,55.8,46.9,71.1,46,92
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46.4,33.8,66.9,37.9,109
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,44,26.4,55,34,118
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46.1,28,55.9,34,104
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48.9,33.4,57.9,35.1,96
"311",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,51.7,35.6,64,37.9,90
"312",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,49.7,40.6,64,43,85
"313",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,43.3,26.1,57.9,37,89
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42.3,25.6,57.9,30.9,103
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,54.1,32.6,66,30.9,122
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53.1,33.8,66,44.1,100
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,53.1,47.2,60.1,48,89
"318",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60.1,49.2,63,48.9,107
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,29.7,63,41,99
"320",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38.2,16.1,50,33.1,91
"321",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,33.6,30.1,43,28.9,91
"322",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21.4,13.2,35.1,12.9,96
"323",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31,21.6,39,12.9,101
"324",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34.7,27.1,45,26.1,89
"325",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44.7,32.2,53.1,26.1,86
"326",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55,46,62.6,50,133
"327",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,47.6,42.1,62.1,37.9,98
"328",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39,29.3,39.9,37,123
"329",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36.8,27.7,43,30,118
"330",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42.1,29.7,46,30,102
"331",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43.5,35.8,46,39,115
"332",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.5,30.1,45,33.1,97
"333",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.2,26.9,39,30.9,101
"334",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.3,31.5,48,30.9,98
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.3,30.8,48,30,133
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.7,31.2,48,30,117
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.2,33.2,48,32,101
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.9,36.1,46.9,33.1,94
"339",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.2,39.8,54,43,94
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,37.8,60.1,43,103
"341",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.1,34.3,60.1,43,78
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.3,49.8,60.1,44.1,127
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.7,55.1,64,51.1,124
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.5,50,64,46.9,118
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43.2,35.3,46.9,41,99
"346",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.1,37.6,55,42.1,87
"347",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.9,22.9,55,30.9,96
"348",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.8,16.5,36,26.1,93
"349",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.3,12.1,33.1,17.1,106
"350",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.8,22.2,51.1,17.1,136
"351",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.8,39.3,54,28,97
"352",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.6,37,54,37,94
"353",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.6,46.1,61,37,95
"354",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.2,33.3,57.9,35.6,138
"355",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.2,32.6,46,36,134
"356",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.6,34.5,46,36,140
"357",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.2,35.4,45,36,115
"358",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.4,27.7,43,32,103
"359",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.5,30.3,42.1,32,112
"360",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.3,22.9,41,28,115
"361",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.5,20.4,28.9,28,107
"362",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.6,19.2,33.1,21.9,102
"363",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.8,18.7,33.1,24.1,122
"364",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.5,17.3,32,25,97
"365",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.5,16.9,34,21,85
"366",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.1,20.3,39,25,80
"367",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.6,24.3,43,36,99
"368",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.9,34.6,45,39,98
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.5,37.2,46.4,33.1,116
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.6,13.1,34,8.1,112
"371",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,-0.8,21.9,1.9,83
"372",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.2,6.3,26.6,8.1,78
"373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,-0.1,24.1,1.9,92
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.9,24.8,45,23,105
"375",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.1,34.5,45,34,123
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.4,20.3,34,27,98
"377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6,-3.8,25,3.2,116
"378",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8,-10.8,10,-2,83
"379",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.1,-5.3,18,1.9,91
"380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.8,8.5,25,12.9,99
"381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.3,12.6,32,16,89
"382",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.3,18.6,32,21,88
"383",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,19,35.6,25,111
"384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.1,18.3,37,24.1,128
"385",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.3,25.4,41,28.9,112
"386",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.5,27,43,28.9,95
"387",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.1,16.6,34,26.1,102
"388",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.7,26,41,33.1,81
"389",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.5,14.5,36,24.1,94
"390",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.9,29,48.9,34,129
"391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.6,39.2,48.9,39.9,127
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.1,30.2,46.9,30.9,144
"393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.1,31.5,42.1,35.1,82
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.3,33.6,39.9,33.1,91
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.1,16.6,33.1,21,91
"396",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.5,20.7,34,27,96
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.3,22.4,42.1,26.1,121
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.8,28.6,46,34,129
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.4,23.4,43,28,75
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.4,11.8,28,17.1,89
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.2,2.4,19,10.9,88
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.4,-0.8,24.1,9,81
"403",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5.2,25,18,85
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.5,-9,19,3.9,102
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.8,1.9,19,12.9,103
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.5,17.7,28.9,17.1,105
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.2,22.3,37,26.1,80
"408",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.8,20.9,36,27,128
"409",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.5,21.3,42.1,26.1,106
"410",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.2,34.6,64.9,39.9,94
"411",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.2,30.9,60.1,42.1,142
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.5,30.9,53.1,36,138
"413",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.7,25.5,45,28,111
"414",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.9,24.6,46,30.9,101
"415",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.4,26.2,39.9,32,102
"416",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.4,23.8,37.9,32,109
"417",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.7,15.3,35.1,28,120
"418",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.1,24.4,55,28,118
"419",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.2,36.5,64,44.1,118
"420",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.1,28.9,60.1,34,116
"421",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.8,22.8,36,24.1,119
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23.2,6.8,33.1,14,93
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31.2,23.5,33.1,28.9,80
"424",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31.9,19.4,39,23,103
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,34.6,27.1,39.9,28.9,118
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40.8,29.1,53.1,35.1,120
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,52.6,38.9,62.1,46.9,127
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,63.2,48,73,57.9,105
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62.1,53.8,69.1,59,115
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50.1,40.1,60.1,45,107
"431",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,44.1,33,53.1,37,105
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46.1,37.3,60.1,37.9,149
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,48,43.5,51.1,46,146
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46.3,43.6,54,43,105
"435",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.1,45.1,64,46.9,104
"436",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54.7,40.6,61,48.9,125
"437",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,27.3,57.9,43,126
"438",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42.9,26.6,53.1,35.1,93
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39.5,29.6,46.9,36,117
"440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38.8,25.5,45,33.1,148
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.1,22.9,50,32,109
"442",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.1,30.6,66.9,45,133
"443",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.7,35.9,63,39.9,116
"444",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38.7,36.8,43,34,112
"445",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35.8,25.6,45,30.9,107
"446",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,42.7,31.7,55,35.1,135
"447",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50.2,37.9,66,42.1,158
"448",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46.2,36,53.1,44.1,132
"449",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.9,30.4,60.1,35.1,105
"450",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51.4,34.1,62.1,46,119
"451",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,60.9,54,70,55,125
"452",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.1,36.9,55,39.9,145
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.8,23.8,43,32,106
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43.1,20.7,72,28.9,119
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.1,17.5,46.9,28.9,103
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.3,36,50,43,127
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.3,33.4,46.9,35.1,106
"458",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.9,26.7,44.1,35.1,87
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.1,14.1,37.9,24.1,126
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.1,26.7,48.9,33.1,141
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49.3,37.6,52,46,99
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.4,21,50,33.1,98
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.7,26.6,57,37,117
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.2,27.3,61,39.9,111
"465",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.2,32.5,69.1,45,116
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,38.1,77,48,132
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.7,38.7,80.1,51.1,156
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.2,38.1,82.9,53.1,120
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.9,40,73,48,118
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.5,40.7,73,54,105
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.8,52.1,71.1,57.9,111
"472",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.2,43.1,60.1,44.1,127
"473",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49.4,37.7,60.1,42.1,132
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.6,42.6,80.1,46,165
"475",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72.6,51.2,84,62.1,129
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.5,44.6,81,44.1,112
"477",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.4,39,50,43,118
"478",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.7,41.4,51.1,44.1,125
"479",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.7,39.7,51.1,44.1,99
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.6,40.1,50,45,110
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46.9,43.7,51.1,44.1,167
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49.8,38.8,57.9,44.1,105
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55,35,68,42.1,119
